1548979200 0
1548979201 0
1548979202 0
1548979203 0
1548979204 0
1548979205 0
1548979206 0
1548979207 0
1548979208 0
1548979209 0
1548979210 0
1548979211 0
1548979212 0
1548979213 0
1548979214 0
1548979215 0
1548979216 0
1548979217 0
1548979218 0
1548979219 0
1548979220 0
1548979221 0
1548979222 0
1548979223 0
1548979224 0
1548979225 0
1548979226 0
1548979227 0
1548979228 0
1548979229 0
1548979230 0
1548979231 0
1548979232 0
1548979233 0
1548979234 0
1548979235 0
1548979236 0
1548979237 0
1548979238 0
1548979239 0
1548979240 0
1548979241 0
1548979242 0
1548979243 0
1548979244 0
1548979245 0
1548979246 0
1548979247 0
1548979248 0
1548979249 0
1548979250 0
1548979251 0
1548979252 0
1548979253 0
1548979254 0
1548979255 0
1548979256 0
1548979257 0
1548979258 0
1548979259 0
1548979260 0
1548979261 0
1548979262 0
1548979263 0
1548979264 0
1548979265 0
1548979266 0
1548979267 0
1548979268 0
1548979269 0
1548979270 0
1548979271 0
1548979272 0
1548979273 0
1548979274 0
1548979275 0
1548979276 0
1548979277 0
1548979278 0
1548979279 0
1548979280 0
1548979281 0
1548979282 0
1548979283 0
1548979284 0
1548979285 0
1548979286 0
1548979287 0
1548979288 0
1548979289 0
1548979290 0
1548979291 0
1548979292 0
1548979293 0
1548979294 0
1548979295 0
1548979296 0
1548979297 0
1548979298 0
1548979299 0
1548979300 0
1548979301 0
1548979302 0
1548979303 0
1548979304 0
1548979305 0
1548979306 0
1548979307 0
1548979308 0
1548979309 0
1548979310 0
1548979311 0
1548979312 0
1548979313 0
1548979314 0
1548979315 0
1548979316 0
1548979317 0
1548979318 0
1548979319 0
1548979320 0
1548979321 0
1548979322 0
1548979323 0
1548979324 0
1548979325 0
1548979326 0
1548979327 0
1548979328 0
1548979329 0
1548979330 0
1548979331 0
1548979332 0
1548979333 0
1548979334 0
1548979335 0
1548979336 0
1548979337 0
1548979338 0
1548979339 0
1548979340 0
1548979341 0
1548979342 0
1548979343 0
1548979344 0
1548979345 0
1548979346 0
1548979347 0
1548979348 0
1548979349 0
1548979350 0
1548979351 0
1548979352 0
1548979353 0
1548979354 0
1548979355 0
1548979356 0
1548979357 0
1548979358 0
1548979359 0
1548979360 0
1548979361 0
1548979362 0
1548979363 0
1548979364 0
1548979365 0
1548979366 0
1548979367 0
1548979368 0
1548979369 0
1548979370 0
1548979371 0
1548979372 0
1548979373 0
1548979374 0
1548979375 0
1548979376 0
1548979377 0
1548979378 0
1548979379 0
1548979380 0
1548979381 0
1548979382 0
1548979383 0
1548979384 0
1548979385 0
1548979386 0
1548979387 0
1548979388 0
1548979389 0
1548979390 0
1548979391 0
1548979392 0
1548979393 0
1548979394 0
1548979395 0
1548979396 0
1548979397 0
1548979398 0
1548979399 0
1548979400 0
1548979401 0
1548979402 0
1548979403 0
1548979404 0
1548979405 0
1548979406 0
1548979407 0
1548979408 0
1548979409 0
1548979410 0
1548979411 0
1548979412 0
1548979413 0
1548979414 0
1548979415 0
1548979416 0
1548979417 0
1548979418 0
1548979419 0
1548979420 0
1548979421 0
1548979422 0
1548979423 0
1548979424 0
1548979425 0
1548979426 0
1548979427 0
1548979428 0
1548979429 0
1548979430 0
1548979431 0
1548979432 0
1548979433 0
1548979434 0
1548979435 0
1548979436 0
1548979437 0
1548979438 0
1548979439 0
1548979440 0
1548979441 0
1548979442 0
1548979443 0
1548979444 0
1548979445 0
1548979446 0
1548979447 0
1548979448 0
1548979449 0
1548979450 0
1548979451 0
1548979452 0
1548979453 0
1548979454 0
1548979455 0
1548979456 0
1548979457 0
1548979458 0
1548979459 0
1548979460 0
1548979461 0
1548979462 0
1548979463 0
1548979464 0
1548979465 0
1548979466 0
1548979467 0
1548979468 0
1548979469 0
1548979470 0
1548979471 0
1548979472 0
1548979473 0
1548979474 0
1548979475 0
1548979476 0
1548979477 0
1548979478 0
1548979479 0
1548979480 0
1548979481 0
1548979482 0
1548979483 0
1548979484 0
1548979485 0
1548979486 0
1548979487 0
1548979488 0
1548979489 0
1548979490 0
1548979491 0
1548979492 0
1548979493 0
1548979494 0
1548979495 0
1548979496 0
1548979497 0
1548979498 0
1548979499 0
1548979500 0
1548979501 0
1548979502 0
1548979503 0
1548979504 0
1548979505 0
1548979506 0
1548979507 0
1548979508 0
1548979509 0
1548979510 0
1548979511 0
1548979512 0
1548979513 0
1548979514 0
1548979515 0
1548979516 0
1548979517 0
1548979518 0
1548979519 0
1548979520 0
1548979521 0
1548979522 0
1548979523 0
1548979524 0
1548979525 0
1548979526 0
1548979527 0
1548979528 0
1548979529 0
1548979530 0
1548979531 0
1548979532 0
1548979533 0
1548979534 0
1548979535 0
1548979536 0
1548979537 0
1548979538 0
1548979539 0
1548979540 0
1548979541 0
1548979542 0
1548979543 0
1548979544 0
1548979545 0
1548979546 0
1548979547 0
1548979548 0
1548979549 0
1548979550 0
1548979551 0
1548979552 0
1548979553 0
1548979554 0
1548979555 0
1548979556 0
1548979557 0
1548979558 0
1548979559 0
1548979560 0
1548979561 0
1548979562 0
1548979563 0
1548979564 0
1548979565 0
1548979566 0
1548979567 0
1548979568 0
1548979569 0
1548979570 0
1548979571 0
1548979572 0
1548979573 0
1548979574 0
1548979575 0
1548979576 0
1548979577 0
1548979578 0
1548979579 0
1548979580 0
1548979581 0
1548979582 0
1548979583 0
1548979584 0
1548979585 0
1548979586 0
1548979587 0
1548979588 0
1548979589 0
1548979590 0
1548979591 0
1548979592 0
1548979593 0
1548979594 0
1548979595 0
1548979596 0
1548979597 0
1548979598 0
1548979599 0
1548979600 0
1548979601 0
1548979602 0
1548979603 0
1548979604 0
1548979605 0
1548979606 0
1548979607 0
1548979608 0
1548979609 0
1548979610 0
1548979611 0
1548979612 0
1548979613 0
1548979614 0
1548979615 0
1548979616 0
1548979617 0
1548979618 0
1548979619 0
1548979620 0
1548979621 0
1548979622 0
1548979623 0
1548979624 0
1548979625 0
1548979626 0
1548979627 0
1548979628 0
1548979629 0
1548979630 0
1548979631 0
1548979632 0
1548979633 0
1548979634 0
1548979635 0
1548979636 0
1548979637 0
1548979638 0
1548979639 0
1548979640 0
1548979641 0
1548979642 0
1548979643 0
1548979644 0
1548979645 0
1548979646 0
1548979647 0
1548979648 0
1548979649 0
1548979650 0
1548979651 0
1548979652 0
1548979653 0
1548979654 0
1548979655 0
1548979656 0
1548979657 0
1548979658 0
1548979659 0
1548979660 0
1548979661 0
1548979662 0
1548979663 0
1548979664 0
1548979665 0
1548979666 0
1548979667 0
1548979668 0
1548979669 0
1548979670 0
1548979671 0
